MixId,MixDesc,plant,ShipDate,DeliveryWeight,Cost,Quantity,OrderDate,WeightValue
165800,6.5 SACK GROUT - NO FLY ASH,2,2016-06-24T10:58:46Z,3763.4275,36.7943,27.0364,2016-06-23T13:58:46Z,2.1724
165800,6.5 SACK GROUT - NO FLY ASH,3,2016-06-24T11:02:41Z,3763.4275,36.7943,27.0364,2016-06-24T05:02:41Z,2.1724
165800,6.5 SACK GROUT - NO FLY ASH,4,2016-06-24T11:05:57Z,3763.4275,36.7943,27.0364,2016-06-24T05:05:57Z,2.1724
165899,6.0 SACK GROUT-NO ADMIX,3,2016-06-24T11:02:43Z,3835.905,36.0652,27.015,2016-06-24T05:02:43Z,2.19322
220900,2 SACK ABC SLURRY,4,2016-06-24T11:06:11Z,3859.8,17.2096,26.9874,2016-06-24T05:06:11Z,2.20004
225403,2500 PSI MAG B 3/8 INCH,2,2016-06-24T10:59:38Z,3962.6075,29.0935,26.9886,2016-06-23T13:59:38Z,2.22915
225100,2500 PSI,2,2016-06-24T10:59:08Z,3956.4825,27.8933,26.9852,2016-06-23T08:59:08Z,2.22743
225100,2500 PSI,3,2016-06-24T11:02:58Z,3956.4825,27.8933,26.9852,2016-06-24T05:02:58Z,2.22743
225100,2500 PSI,4,2016-06-24T11:06:13Z,3956.4825,27.8933,26.9852,2016-06-24T05:06:13Z,2.22743
225105,2500 PSI .67 W/C,2,2016-06-24T10:59:11Z,3970.1375,27.9477,26.9846,2016-06-23T08:59:11Z,2.23127
225105,2500 PSI .67 W/C,3,2016-06-24T11:02:59Z,3970.1375,27.9477,26.9846,2016-06-24T05:02:59Z,2.23127
225105,2500 PSI .67 W/C,4,2016-06-24T11:06:16Z,3970.1375,27.9477,26.9846,2016-06-24T05:06:16Z,2.23127
225110,2500 PSI DECK MIX,2,2016-06-24T10:59:14Z,3946.4825,27.5601,26.9716,2016-06-23T08:59:14Z,2.22461
225110,2500 PSI DECK MIX,3,2016-06-24T11:03:01Z,-3946.4825,27.5601,26.9716,2016-06-24T05:03:01Z,2.22461
225110,2500 PSI DECK MIX,4,2016-06-24T11:06:18Z,3946.4825,27.5601,26.9716,2016-06-24T05:06:18Z,2.22461
225150,2500 PSI .67 W/C FLOWABLE,2,2016-06-24T10:59:16Z,3955.3575,29.8151,26.9989,2016-06-23T08:59:16Z,2.22711
225150,2500 PSI .67 W/C FLOWABLE,3,2016-06-24T11:03:04Z,3955.3575,29.8151,26.9989,2016-06-24T05:03:04Z,2.22711
225150,2500 PSI .67 W/C FLOWABLE,4,2016-06-24T11:06:21Z,3955.3575,29.8151,26.9989,2016-06-24T05:06:21Z,2.22711
225180,2500 PSI - FLOWABLE,2,2016-06-24T10:59:18Z,3958.8575,28.7095,27.0083,2016-06-23T08:59:18Z,2.22809
225180,2500 PSI - FLOWABLE,3,2016-06-24T11:03:05Z,3958.8575,28.7095,27.0083,2016-06-24T05:03:05Z,2.22809
225180,2500 PSI - FLOWABLE,4,2016-06-24T11:06:25Z,3958.8575,28.7095,27.0083,2016-06-24T05:06:25Z,2.22809
225190,2500 PSI .67 W/C FLOWABLE N/C,2,2016-06-24T10:59:21Z,3957.8575,28.7423,27.0023,2016-06-23T08:59:21Z,2.22781
225190,2500 PSI .67 W/C FLOWABLE N/C,3,2016-06-24T11:03:08Z,3957.8575,28.7423,27.0023,2016-06-24T05:03:08Z,2.22781
225190,2500 PSI .67 W/C FLOWABLE N/C,4,2016-06-24T11:06:28Z,3957.8575,28.7423,27.0023,2016-06-24T05:06:28Z,2.22781
225200,2500 PSI 1/2 INCH,2,2016-06-24T10:59:22Z,3955.6075,29.9135,26.9803,2016-06-23T08:59:22Z,2.22718
225403,2500 PSI MAG B 3/8 INCH,3,2016-06-24T11:03:23Z,3962.6075,29.0935,26.9886,2016-06-24T05:03:23Z,2.22915
225200,2500 PSI 1/2 INCH,3,2016-06-24T11:03:10Z,3955.6075,29.9135,26.9803,2016-06-24T05:03:10Z,2.22718
225403,2500 PSI MAG B 3/8 INCH,4,2016-06-24T11:06:44Z,3962.6075,29.0935,26.9886,2016-06-24T05:06:44Z,2.22915
225200,2500 PSI 1/2 INCH,4,2016-06-24T11:06:31Z,3955.6075,29.9135,26.9803,2016-06-24T05:06:31Z,2.22718
225201,2500PSI - 40% - 1/2 INCH,2,2016-06-24T10:59:26Z,3948.0775,31.5929,26.9807,2016-06-23T08:59:26Z,2.22506
225201,2500PSI - 40% - 1/2 INCH,3,2016-06-24T11:03:12Z,3948.0775,31.5929,26.9807,2016-06-24T05:03:12Z,2.22506
225201,2500PSI - 40% - 1/2 INCH,4,2016-06-24T11:06:33Z,3948.0775,31.5929,26.9807,2016-06-24T05:06:33Z,2.22506
225300,2500 PSI - 3/8 INCH,2,2016-06-24T10:59:29Z,3955.6075,28.5167,26.9803,2016-06-23T08:59:29Z,2.22718
225300,2500 PSI - 3/8 INCH,3,2016-06-23T08:09:39Z,3954.42,28.036,26.963,2016-06-22T11:09:39Z,2.22685
225300,2500 PSI - 3/8 INCH,4,2016-06-24T11:06:35Z,3955.6075,28.5167,26.9803,2016-06-24T05:06:35Z,2.22718
225301,2500 PSI - 40% - 3/8 INCH,2,2016-06-24T10:59:31Z,3948.0775,30.5953,26.9807,2016-06-23T13:59:31Z,2.22506
225301,2500 PSI - 40% - 3/8 INCH,3,2016-06-24T11:03:16Z,3948.0775,30.5953,26.9807,2016-06-24T05:03:16Z,2.22506
225301,2500 PSI - 40% - 3/8 INCH,4,2016-06-24T11:06:38Z,3948.0775,30.5953,26.9807,2016-06-24T05:06:38Z,2.22506
225400,2500 PSI MAG B,2,2016-06-24T10:59:34Z,3961.6075,29.6831,26.9826,2016-06-23T13:59:34Z,2.22887
225400,2500 PSI MAG B,3,2016-06-24T11:03:18Z,3961.6075,29.6831,26.9826,2016-06-24T05:03:18Z,2.22887
225400,2500 PSI MAG B,4,2016-06-24T11:06:40Z,3961.6075,29.6831,26.9826,2016-06-24T05:06:40Z,2.22887
225402,2500 PSI MAG B 1/2 INCH,2,2016-06-24T10:59:36Z,3962.6075,30.4911,26.9886,2016-06-23T13:59:36Z,2.22915
225402,2500 PSI MAG B 1/2 INCH,3,2016-06-24T11:03:21Z,3962.6075,30.4911,26.9886,2016-06-24T05:03:21Z,2.22915
225402,2500 PSI MAG B 1/2 INCH,4,2016-06-24T11:06:43Z,3962.6075,30.4911,26.9886,2016-06-24T05:06:43Z,2.22915
225440,2500 PSI CLASS S,2,2016-06-24T10:59:40Z,3985.6375,33.6217,26.9877,2016-06-23T13:59:40Z,2.23562
225440,2500 PSI CLASS S,3,2016-06-24T11:03:26Z,3985.6375,33.6217,26.9877,2016-06-24T05:03:26Z,2.23562
225440,2500 PSI CLASS S,4,2016-06-24T11:06:46Z,3985.6375,33.6217,26.9877,2016-06-24T05:06:46Z,2.23562
225480,2500 PSI MAG B FLOWABLE,2,2016-06-24T10:59:43Z,3963.9825,30.5589,27.0054,2016-06-23T13:59:43Z,2.22954
225480,2500 PSI MAG B FLOWABLE,3,2016-06-24T11:03:28Z,3963.9825,30.5589,27.0054,2016-06-24T05:03:28Z,2.22954
225480,2500 PSI MAG B FLOWABLE,4,2016-06-24T11:06:48Z,3963.9825,30.5589,27.0054,2016-06-24T05:06:48Z,2.22954
PHCLSM,1/2 SACK ABC SLURRY,2,2016-06-24T11:00:09Z,3814.835,12.1788,27.0103,2016-06-24T05:00:09Z,2.18719
PHCLSM,1/2 SACK ABC SLURRY,3,2016-06-24T11:03:43Z,3814.835,12.1788,27.0103,2016-06-24T05:03:43Z,2.18719
PHCLSM,1/2 SACK ABC SLURRY,4,2016-06-24T11:06:53Z,3814.835,12.1788,27.0103,2016-06-24T05:06:53Z,2.18719
640900,4 SACK SAND SLURRY,2,2016-06-24T10:59:50Z,3712.56,23.8252,26.9616,2016-06-23T13:59:50Z,2.15767
640900,4 SACK SAND SLURRY,3,2016-06-24T11:03:30Z,3712.56,23.8252,26.9616,2016-06-24T05:03:30Z,2.15767
640900,4 SACK SAND SLURRY,4,2016-06-24T11:06:51Z,3712.56,23.8252,26.9616,2016-06-24T05:06:51Z,2.15767
630910,CLSM CLASS A,2,2016-06-24T10:55:35Z,3543.9925,17.0337,26.9049,2016-06-23T13:55:35Z,2.10812
630910,CLSM CLASS A,3,2016-06-24T10:55:51Z,3543.9925,17.0337,26.9049,2016-06-23T13:55:51Z,2.10812
630910,CLSM CLASS A,4,2016-06-24T10:58:24Z,3543.9925,17.0337,26.9049,2016-06-23T08:58:24Z,2.10812
630900,3 SACK SAND SLURRY,2,2016-06-24T10:59:07Z,3707.56,20.442,26.9764,2016-06-23T08:59:07Z,2.15622
630900,3 SACK SAND SLURRY,3,2016-06-24T10:59:13Z,3707.56,20.442,26.9764,2016-06-23T08:59:13Z,2.15622
630900,3 SACK SAND SLURRY,4,2016-06-24T10:59:19Z,3707.56,20.442,26.9764,2016-06-23T08:59:19Z,2.15622
630100,6.0 SACK SAND SLURRY,2,2016-06-24T10:59:47Z,3829.99,32.5238,26.9555,2016-06-23T13:59:47Z,2.19153
630100,6.0 SACK SAND SLURRY,3,2016-06-24T10:59:52Z,3829.99,32.5238,26.9555,2016-06-23T13:59:52Z,2.19153
630100,6.0 SACK SAND SLURRY,4,2016-06-24T10:59:57Z,3829.99,32.5238,26.9555,2016-06-23T13:59:57Z,2.19153
230100,3000 PSI,2,2017-07-20T08:18:24Z,3959.67,29.9828,26.9861,2017-07-19T06:18:24Z,2.22832
230100,3000 PSI,3,2016-06-24T11:07:41Z,3959.67,29.9828,26.9861,2016-06-24T05:07:41Z,2.22832
230100,3000 PSI,4,2016-06-24T11:07:49Z,3959.67,29.9828,26.9861,2016-06-24T05:07:49Z,2.22832
620900,2 SACK SAND SLURRY,2,2016-06-24T11:00:16Z,3705.56,17.3104,26.9907,2016-06-24T05:00:16Z,2.15564
620900,2 SACK SAND SLURRY,3,2016-06-24T11:00:24Z,3705.56,17.3104,26.9907,2016-06-24T05:00:24Z,2.15564
620900,2 SACK SAND SLURRY,4,2016-06-24T11:00:28Z,3705.56,17.3104,26.9907,2016-06-24T05:00:28Z,2.15564
615900,15 SACK SAND SLURRY,2,2016-11-20T07:56:06Z,3702.56,15.6414,26.9933,2016-11-19T05:56:06Z,2.15476
615900,15 SACK SAND SLURRY,3,2016-06-24T11:00:51Z,3702.56,15.6414,26.9933,2016-06-24T05:00:51Z,2.15476
615900,15 SACK SAND SLURRY,4,2016-06-24T11:00:57Z,3702.56,15.6414,26.9933,2016-06-24T05:00:57Z,2.15476
230101,3000 PSI CART PATH,2,2016-06-24T11:08:32Z,3945.105,29.8238,26.9486,2016-06-24T05:08:32Z,2.22422
230101,3000 PSI CART PATH,3,2016-06-24T11:08:40Z,3945.105,29.8238,26.9486,2016-06-24T05:08:40Z,2.22422
610920,1 SACK SAND SLURRY PUMPABLE,2,2016-06-24T11:01:16Z,3614.56,20.3448,26.8315,2016-06-24T05:01:16Z,2.129
610920,1 SACK SAND SLURRY PUMPABLE,3,2016-06-24T11:01:20Z,3614.56,20.3448,26.8315,2016-06-24T05:01:20Z,2.129
230101,3000 PSI CART PATH,4,2016-06-24T11:08:58Z,3945.105,29.8238,26.9486,2016-06-24T05:08:58Z,2.22422
610920,1 SACK SAND SLURRY PUMPABLE,4,2016-06-24T11:01:26Z,3614.56,20.3448,26.8315,2016-06-24T05:01:26Z,2.129
610900,1 SACK SAND SLURRY,2,2016-06-24T11:01:47Z,3699.56,13.924,26.9995,2016-06-24T05:01:47Z,2.15389
610900,1 SACK SAND SLURRY,3,2016-06-24T11:01:52Z,3699.56,13.924,26.9995,2016-06-24T05:01:52Z,2.15389
610900,1 SACK SAND SLURRY,4,2016-06-24T11:01:56Z,3699.56,13.924,26.9995,2016-06-24T05:01:56Z,2.15389
505900,1/2 SACK SAND SLURRY,2,2016-06-24T11:02:14Z,3701.56,12.5372,27.0116,2016-06-24T05:02:14Z,2.15447
505900,1/2 SACK SAND SLURRY,3,2016-06-24T11:02:18Z,3701.56,10.4128,26.7725,2016-06-24T05:02:18Z,2.15447
505900,1/2 SACK SAND SLURRY,3,2016-06-24T11:12:19Z,3701.56,12.5372,27.0116,2016-06-24T05:12:19Z,2.15447
505900,1/2 SACK SAND SLURRY,4,2016-06-24T11:05:37Z,3701.56,12.5372,27.0116,2016-06-24T05:05:37Z,2.15447
500900,SAND SLURRY,2,2016-06-24T11:06:06Z,3694.56,10.5408,27.0144,2016-06-24T05:06:06Z,2.15244
500900,SAND SLURRY,3,2016-06-24T11:06:12Z,3694.56,10.5408,27.0144,2016-06-24T05:06:12Z,2.15244
500900,SAND SLURRY,4,2016-06-24T11:06:17Z,3694.56,10.5408,27.0144,2016-06-24T05:06:17Z,2.15244
440401,4000 PSI MAG AA MACHINE,2,2016-06-24T11:06:38Z,3914.66,35.32,26.9821,2016-06-24T05:06:38Z,2.21562
440401,4000 PSI MAG AA MACHINE,3,2016-06-24T11:06:44Z,3914.66,35.32,26.9821,2016-06-24T05:06:44Z,2.21562
440401,4000 PSI MAG AA MACHINE,4,2016-06-24T11:06:50Z,3914.66,35.32,26.9821,2016-06-24T05:06:50Z,2.21562
430441,3000 PSI ADOT CLASS S MACHINE,2,2016-06-24T11:07:08Z,3929.1625,33.8893,26.9879,2016-06-24T05:07:08Z,2.21972
430441,3000 PSI ADOT CLASS S MACHINE,3,2016-06-24T11:07:14Z,3929.1625,33.8893,26.9879,2016-06-24T05:07:14Z,2.21972
430441,3000 PSI ADOT CLASS S MACHINE,4,2016-06-24T11:07:18Z,3929.1625,33.8893,26.9879,2016-06-24T05:07:18Z,2.21972
430401,3000 PSI MAG A MACHINE,2,2016-06-24T11:07:38Z,3907.41,32.1016,26.9885,2016-06-24T05:07:38Z,2.21357
430401,3000 PSI MAG A MACHINE,3,2016-06-24T11:07:43Z,3907.41,32.1016,26.9885,2016-06-24T05:07:43Z,2.21357
430401,3000 PSI MAG A MACHINE,4,2016-06-24T11:07:47Z,3907.41,32.1016,26.9885,2016-06-24T05:07:47Z,2.21357
425441,2500 PSI ADOT CLASS B MACHINE,2,2016-06-24T11:08:19Z,3913.1,31.4268,26.9738,2016-06-24T05:08:19Z,2.21518
425441,2500 PSI ADOT CLASS B MACHINE,3,2016-06-24T11:08:25Z,3913.1,31.4268,26.9738,2016-06-24T05:08:25Z,2.21518
425441,2500 PSI ADOT CLASS B MACHINE,4,2016-06-24T11:08:32Z,3913.1,31.4268,26.9738,2016-06-24T05:08:32Z,2.21518
425401,2500 PSI MAG B MACHINE,2,2016-06-24T11:08:57Z,3903.2225,30.0633,26.9926,2016-06-24T05:08:57Z,2.21238
425401,2500 PSI MAG B MACHINE,3,2016-06-24T11:09:04Z,3903.2225,30.0633,26.9926,2016-06-24T05:09:04Z,2.21238
425401,2500 PSI MAG B MACHINE,4,2017-01-07T13:58:44Z,3903.2225,30.0633,26.9926,2017-01-07T07:58:44Z,2.21238
425300,2500 PSI 3/8 INCH EXTRUDED,2,2017-06-01T15:10:53Z,3911.85,28.7148,26.9843,2017-06-01T09:10:53Z,2.21483
425300,2500 PSI 3/8 INCH EXTRUDER,3,2016-06-24T11:09:44Z,3911.85,28.7148,26.9843,2016-06-24T05:09:44Z,2.21483
425300,2500 PSI 3/8 INCH EXTRUDER,4,2016-06-24T11:09:49Z,3911.85,28.7148,26.9843,2016-06-24T05:09:49Z,2.21483
330401,3000 PSI MAG A NO ASH MACHINE,2,2016-06-24T11:10:18Z,3941.3475,33.7783,27.0318,2016-06-24T05:10:18Z,2.22316
330401,3000 PSI MAG A NO ASH MACHINE,3,2016-06-24T11:10:28Z,3941.3475,33.7783,27.0318,2016-06-24T05:10:28Z,2.22316
330401,3000 PSI MAG A NO ASH MACHINE,4,2016-06-24T11:10:33Z,3941.3475,33.7783,27.0318,2016-06-24T05:10:33Z,2.22316
325401,2500 PSI MAG B NO ASH MACHINE,2,2016-06-24T11:11:26Z,3932.16,31.5676,27.0226,2016-06-24T05:11:26Z,2.22057
325401,2500 PSI MAG B NO ASH MACHINE,3,2016-06-24T11:11:33Z,3932.16,31.5676,27.0226,2016-06-24T05:11:33Z,2.22057
325401,2500 PSI MAG B NO ASH MACHINE,4,2016-06-24T11:11:38Z,3932.16,31.5676,27.0226,2016-06-24T05:11:38Z,2.22057
290801,9 SK SAND GROUT,2,2016-06-24T11:11:56Z,3676.0525,42.0883,26.9544,2016-06-24T05:11:56Z,2.14704
290801,9 SK SAND GROUT,3,2016-06-24T11:12:00Z,-3676.0525,42.0883,26.9544,2016-06-24T05:12:00Z,2.14704
290801,9 SK SAND GROUT,4,2016-06-24T11:12:04Z,3676.0525,42.0883,26.9544,2016-06-24T05:12:04Z,2.14704
290800,9.0 SACK GROUT,2,2016-06-24T11:12:46Z,3714.9275,41.2963,26.9466,2016-06-24T05:12:46Z,2.15836
290800,9.0 SACK GROUT,3,2016-06-24T11:12:51Z,3714.9275,41.2963,26.9466,2016-06-24T05:12:51Z,2.15836
290800,9.0 SACK GROUT,4,2016-06-24T11:12:54Z,3714.9275,41.2963,26.9466,2016-06-24T05:12:54Z,2.15836
290700,9.0 SACK SHOTCRETE,2,2016-06-24T11:13:15Z,3757.92,41.9892,26.9475,2016-06-24T05:13:15Z,2.17081
290700,9.0 SACK SHOTCRETE,3,2016-06-24T11:13:19Z,3757.92,41.9892,26.9475,2016-06-24T05:13:19Z,2.17081
290700,9.0 SACK SHOTCRETE,4,2016-06-24T11:13:25Z,3757.92,41.9892,26.9475,2016-06-24T05:13:25Z,2.17081
280800,8.0 SACK GROUT,2,2016-06-24T11:13:48Z,3704.74,37.5624,26.9473,2016-06-24T05:13:48Z,2.1554
280800,8.0 SACK GROUT,3,2016-06-24T11:13:54Z,3704.74,37.5624,26.9473,2016-06-24T05:13:54Z,2.1554
280800,8.0 SACK GROUT,4,2016-06-24T11:14:00Z,-3704.74,37.5624,26.9473,2016-06-24T05:14:00Z,2.1554
275815,3000 PSI 7.5 SACK GROUT 15%ASH,2,2016-06-24T11:14:20Z,3738.74,38.2706,26.9968,2016-06-24T05:14:20Z,2.16527
275815,3000 PSI 7.5 SACK GROUT 15%ASH,3,2016-06-24T11:14:26Z,3738.74,38.2706,26.9968,2016-06-24T05:14:26Z,2.16527
275815,3000 PSI 7.5 SACK GROUT 15%ASH,4,2016-06-24T11:14:30Z,3738.74,38.2706,26.9968,2016-06-24T05:14:30Z,2.16527
270820,2000 PSI C-476 GROUT,2,2016-06-24T11:14:50Z,3702.615,34.3618,26.9596,2016-06-24T05:14:50Z,2.15478
270820,2000 PSI C-476 GROUT,3,2016-06-24T11:14:54Z,3702.615,34.3618,26.9596,2016-06-24T05:14:54Z,2.15478
270820,2000 PSI C-476 GROUT,4,2016-06-24T11:14:58Z,3702.615,34.3618,26.9596,2016-06-24T05:14:58Z,2.15478
270800,7.0 SACK GROUT,2,2016-06-24T11:15:19Z,3702.615,34.3618,26.9596,2016-06-24T05:15:19Z,2.15478
270800,7.0 SACK GROUT,3,2016-06-24T11:15:24Z,3702.615,34.3618,26.9596,2016-06-24T05:15:24Z,2.15478
270800,7.0 SACK GROUT,4,2016-06-24T11:15:28Z,3702.615,34.3618,26.9596,2016-06-24T05:15:28Z,2.15478
270700,7.0 SACK SHOTCRETE,2,2016-06-24T11:15:49Z,3740.42,34.5752,26.9577,2016-06-24T05:15:49Z,2.16575
270700,7.0 SACK SHOTCRETE,3,2016-06-24T11:15:54Z,3740.42,34.5752,26.9577,2016-06-24T05:15:54Z,2.16575
270700,7.0 SACK SHOTCRETE,4,2016-06-24T11:15:59Z,3740.42,34.5752,26.9577,2016-06-24T05:15:59Z,2.16575
265800,6.5 SACK GROUT,2,2016-06-24T11:16:22Z,3702.4275,32.7149,26.9702,2016-06-24T05:16:22Z,2.15473
265800,6.5 SACK GROUT,3,2016-06-24T11:16:27Z,3702.4275,32.7149,26.9702,2016-06-24T05:16:27Z,2.15473
265800,6.5 SACK GROUT,4,2016-06-24T11:16:31Z,3702.4275,32.7149,26.9702,2016-06-24T05:16:31Z,2.15473
265740,3000 PSI - MAG- SHOTCRETE,2,2016-06-24T11:16:53Z,3766.3575,34.7715,26.9974,2016-06-24T05:16:53Z,2.17325
265740,3000 PSI - MAG- SHOTCRETE,3,2016-06-24T11:16:57Z,3766.3575,34.7715,26.9974,2016-06-24T05:16:57Z,2.17325
265740,3000 PSI - MAG- SHOTCRETE,4,2016-06-24T11:17:01Z,-3766.3575,34.7715,26.9974,2016-06-24T05:17:01Z,2.17325
265700F,6.5 SACK SHOTCRETE - FIBERS,2,2016-06-24T11:17:50Z,3743.3575,33.3139,26.9685,2016-06-24T05:17:50Z,2.1666
265700F,6.5 SACK SHOTCRETE - FIBERS,3,2016-06-24T11:17:58Z,3743.3575,33.3139,26.9685,2016-06-24T05:17:58Z,2.1666
265700F,6.5 SACK SHOTCRETE - FIBERS,4,2016-06-24T11:18:05Z,3743.3575,33.3139,26.9685,2016-06-24T05:18:05Z,2.1666
265700,6.5 SACK SHOTCRETE,2,2016-06-24T11:18:38Z,3742.3575,33.2261,26.9632,2016-06-24T05:18:38Z,2.16631
265700,6.5 SACK SHOTCRETE,3,2016-06-24T11:18:42Z,3742.3575,33.2261,26.9632,2016-06-24T05:18:42Z,2.16631
265700,6.5 SACK SHOTCRETE,4,2016-06-24T11:18:45Z,3742.3575,33.2261,26.9632,2016-06-24T05:18:45Z,2.16631
260815,6.0 SACK GROUT - 15% FLY ASH,2,2016-06-24T11:19:06Z,3724.365,32.6346,27.0025,2016-06-24T05:19:06Z,2.1611
260815,6.0 SACK GROUT - 15% FLY ASH,3,2016-06-24T11:19:10Z,3724.365,32.6346,27.0025,2016-06-24T05:19:10Z,2.1611
260815,6.0 SACK GROUT - 15% FLY ASH,4,2016-06-24T11:19:14Z,3724.365,32.6346,27.0025,2016-06-24T05:19:14Z,2.1611
260800,6.0 SACK GROUT,2,2016-06-24T11:19:31Z,3704.3025,31.3405,26.9746,2016-06-24T05:19:31Z,2.15527
260800,6.0 SACK GROUT,3,2016-06-24T11:19:35Z,3704.3025,31.3405,26.9746,2016-06-24T05:19:35Z,2.15527
260800,6.0 SACK GROUT,4,2016-06-24T11:19:39Z,3704.3025,31.3405,26.9746,2016-06-24T05:19:39Z,2.15527
260190,6000 PSI - FLOWABLE N/C,2,2016-06-24T11:19:52Z,3995.4825,45.0313,27.005,2016-06-24T05:19:52Z,2.23838
260190,6000 PSI - FLOWABLE N/C,3,2016-06-24T11:19:56Z,3995.4825,45.0313,27.005,2016-06-24T05:19:56Z,2.23838
260190,6000 PSI - FLOWABLE N/C,4,2016-06-24T11:19:59Z,3995.4825,14.2953,23.5455,2016-06-24T05:19:59Z,2.23838
230104,3000 PSI DECK MIX,2,2016-06-24T11:51:30Z,3951.6075,28.5921,26.9797,2016-06-24T05:51:30Z,2.22605
230104,3000 PSI DECK MIX,3,2016-06-24T11:51:39Z,3951.6075,28.5921,26.9797,2016-06-24T05:51:39Z,2.22605
230104,3000 PSI DECK MIX,4,2016-06-24T11:51:47Z,3951.6075,28.5921,26.9797,2016-06-24T05:51:47Z,2.22605
230110,3000 PSI 25% ASH DECK,2,2016-06-24T11:53:20Z,3950.67,29.5678,26.974,2016-06-24T05:53:20Z,2.22579
230110,3000 PSI 25% ASH DECK,3,2016-06-24T11:53:26Z,3950.67,29.5678,26.974,2016-06-24T05:53:26Z,2.22579
230110,3000 PSI 25% ASH DECK,4,2016-06-24T11:53:35Z,3950.67,29.5678,26.974,2016-06-24T05:53:35Z,2.22579
230120,3000 PSI,2,2016-06-24T11:54:12Z,3950.9825,29.9003,26.9737,2016-06-24T05:54:12Z,2.22588
230120,3000 PSI,3,2016-06-24T11:54:22Z,3950.9825,29.9003,26.9737,2016-06-24T05:54:22Z,2.22588
230120,3000 PSI,4,2016-06-24T11:54:32Z,3950.9825,29.9003,26.9737,2016-06-24T05:54:32Z,2.22588
230150,3000 PSI .58 W/C FLOWABLE,2,2016-06-24T11:55:14Z,3964.67,32.1248,27.0094,2016-06-24T05:55:14Z,2.22973
230150,3000 PSI .58 W/C FLOWABLE,3,2016-06-24T11:55:21Z,3964.67,32.1248,27.0094,2016-06-24T05:55:21Z,2.22973
230150,3000 PSI .58 W/C FLOWABLE,4,2016-06-24T11:55:28Z,3964.67,32.1248,27.0094,2016-06-24T05:55:28Z,2.22973
230180,3000 PSI FLOWABLE,2,2016-06-24T11:55:59Z,3961.2325,30.9621,27.0054,2016-06-24T05:55:59Z,2.22876
230180,3000 PSI FLOWABLE,3,2016-06-24T11:56:06Z,3961.2325,30.9621,27.0054,2016-06-24T05:56:06Z,2.22876
230180,3000 PSI FLOWABLE,4,2016-06-24T11:56:16Z,3961.2325,30.9621,27.0054,2016-06-24T05:56:16Z,2.22876
230190,3000 PSI FLOWABLE NON CHLORIDE,2,2016-06-24T11:57:42Z,3960.2325,30.9453,26.9994,2016-06-24T05:57:42Z,2.22848
230190,3000 PSI FLOWABLE NON CHLORIDE,3,2016-06-24T11:57:51Z,3960.2325,30.9453,26.9994,2016-06-24T05:57:51Z,2.22848
230190,3000 PSI FLOWABLE NON CHLORIDE,4,2016-06-24T11:57:59Z,3960.2325,30.9453,26.9994,2016-06-24T05:57:59Z,2.22848
230195,3000 PSI .58 W/C FLOWABLE N/C,2,2016-11-20T10:43:40Z,3960.8575,32.9811,26.9965,2016-11-19T13:43:40Z,2.22866
230195,3000 PSI .58 W/C FLOWABLE N/C,3,2016-06-24T11:58:46Z,3973.545,32.6238,27.0209,2016-06-24T05:58:46Z,2.23222
230195,3000 PSI .58 W/C FLOWABLE N/C,4,2016-06-24T11:58:55Z,3973.545,32.6238,27.0209,2016-06-24T05:58:55Z,2.23222
230200,3000 PSI - 1/2 INCH,2,2016-06-24T12:00:21Z,3965.795,32.5414,26.9859,2016-06-24T06:00:21Z,2.23005
230200,3000 PSI - 1/2 INCH,3,2016-06-24T12:00:38Z,3965.795,32.5414,26.9859,2016-06-24T06:00:38Z,2.23005
230200,3000 PSI - 1/2 INCH,4,2016-06-24T12:00:46Z,3965.795,32.5414,26.9859,2016-06-24T06:00:46Z,2.23005
230201,3000 PSI - 40% 1/2 INCH,2,2016-06-24T12:01:26Z,3958.3275,34.2461,26.9873,2016-06-24T06:01:26Z,2.22795
230201,3000 PSI - 40% 1/2 INCH,3,2016-06-24T12:01:35Z,3958.3275,34.2461,26.9873,2016-06-24T06:01:35Z,2.22795
230201,3000 PSI - 40% 1/2 INCH,4,2016-06-24T12:01:45Z,3958.3275,34.2461,26.9873,2016-06-24T06:01:45Z,2.22795
230300,3000 PSI - 3/8 INCH,2,2016-06-24T12:08:40Z,3965.795,31.167,26.9859,2016-06-24T06:08:40Z,2.23005
230300,3000 PSI - 3/8 INCH,3,2016-06-24T12:08:47Z,3965.795,31.167,26.9859,2016-06-24T06:08:47Z,2.23005
230300,3000 PSI - 3/8 INCH,4,2016-06-24T12:08:57Z,3965.795,31.167,26.9859,2016-06-24T06:08:57Z,2.23005
230301,3000 PSI - 40% 3/8 INCH,2,2016-06-24T12:09:38Z,3958.3275,33.2645,26.9873,2016-06-24T06:09:38Z,2.22795
230301,3000 PSI - 40% 3/8 INCH,3,2016-06-24T12:09:47Z,3958.3275,33.2645,26.9873,2016-06-24T06:09:47Z,2.22795
230301,3000 PSI - 40% 3/8 INCH,4,2016-06-24T12:10:01Z,-3958.3275,33.2645,26.9873,2016-06-24T06:10:01Z,2.22795
230400,3000 PSI - MAG A,2,2016-06-24T12:10:40Z,3967.795,31.7402,26.9905,2016-06-24T06:10:40Z,2.23061
230400,3000 PSI - MAG A,3,2016-06-24T12:10:54Z,3967.795,31.7402,26.9905,2016-06-24T06:10:54Z,2.23061
